Sample in Buffer,Sample in Window,TRIGGER,inst_jtag_tunnel/_inst_jtag_tunnel_jtag_tck,u_ila_jtag__bscane2_SHIFT,_inst_jtag_tunnel_jtag_tdi,inst_jtag_tunnel/_inst_jtag_tunnel_jtag_tms,inst_jtag_tunnel/_system_debug_systemjtag_jtag_TDO_data,inst_jtag_tunnel/tdiRegister_reg_n_0,inst_jtag_tunnel/shiftCounter[6:0],inst_jtag_tunnel/posCounter_reg[7:0],inst_jtag_tunnel/negCounter_reg[7:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
1507,1507,0,0,0,0,0,1,0,00,00,00
1508,1508,0,0,0,0,0,1,0,00,00,00
1509,1509,0,0,0,0,0,1,0,00,00,00
1510,1510,0,0,0,0,0,1,0,00,00,00
1511,1511,0,0,0,0,0,1,0,00,00,00
1512,1512,0,0,0,0,0,1,0,00,00,00
1513,1513,0,0,0,0,0,1,0,00,00,00
1514,1514,0,0,0,0,0,1,0,00,00,00
1515,1515,0,0,0,0,0,1,0,00,00,00
1516,1516,0,0,0,0,0,1,0,00,00,00
1517,1517,0,0,0,0,0,1,0,00,00,00
1518,1518,0,0,0,0,0,1,0,00,00,00
1519,1519,0,0,0,0,0,1,0,00,00,00
1520,1520,0,0,0,0,0,1,0,00,00,00
1521,1521,0,0,0,0,0,1,0,00,00,00
1522,1522,0,0,0,0,0,1,0,00,00,00
1523,1523,0,0,0,0,0,1,0,00,00,00
1524,1524,0,0,0,0,0,1,0,00,00,00
1525,1525,0,0,0,0,0,1,0,00,00,00
1526,1526,0,0,0,0,0,1,0,00,00,00
1527,1527,0,0,0,0,0,1,0,00,00,00
1528,1528,0,0,0,0,0,1,0,00,00,00
1529,1529,0,0,0,0,0,1,0,00,00,00
1530,1530,0,0,0,0,0,1,0,00,00,00
1531,1531,0,0,0,0,0,1,0,00,00,00
1532,1532,0,0,0,0,0,1,0,00,00,00
1533,1533,0,0,0,0,0,1,0,00,00,00
1534,1534,0,0,0,0,0,1,0,00,00,00
1535,1535,0,0,0,0,0,1,0,00,00,00
1536,1536,0,0,0,0,0,1,0,00,00,00
1537,1537,0,0,0,0,0,1,0,00,00,00
1538,1538,0,0,0,0,0,1,0,00,00,00
1539,1539,0,0,0,0,0,1,0,00,00,00
1540,1540,0,0,0,0,0,1,0,00,00,00
1541,1541,0,0,0,0,0,1,0,00,00,00
1542,1542,0,0,0,0,0,1,0,00,00,00
1543,1543,0,0,0,0,0,1,0,00,00,00
1544,1544,0,0,0,0,0,1,0,00,00,00
1545,1545,0,0,0,0,0,1,0,00,00,00
1546,1546,0,0,0,0,0,1,0,00,00,00
1547,1547,0,0,0,0,0,1,0,00,00,00
1548,1548,0,0,0,0,0,1,0,00,00,00
1549,1549,0,0,0,0,0,1,0,00,00,00
1550,1550,0,0,0,0,0,1,0,00,00,00
1551,1551,0,0,0,0,0,1,0,00,00,00
1552,1552,0,0,0,0,0,1,0,00,00,00
1553,1553,0,0,0,0,0,1,0,00,00,00
1554,1554,0,0,0,0,0,1,0,00,00,00
1555,1555,0,0,0,0,0,1,0,00,00,00
1556,1556,0,0,0,0,0,1,0,00,00,00
1557,1557,0,0,0,0,0,1,0,00,00,00
1558,1558,0,0,0,0,0,1,0,00,00,00
1559,1559,0,0,0,0,0,1,0,00,00,00
1560,1560,0,0,0,0,0,1,0,00,00,00
1561,1561,0,0,0,0,0,1,0,00,00,00
1562,1562,0,0,0,0,0,1,0,00,00,00
1563,1563,0,0,0,0,0,1,0,00,00,00
1564,1564,0,0,0,0,0,1,0,00,00,00
1565,1565,0,0,0,0,0,1,0,00,00,00
1566,1566,0,0,0,0,0,1,0,00,00,00
1567,1567,0,0,0,0,0,1,0,00,00,00
1568,1568,0,0,0,0,0,1,0,00,00,00
1569,1569,0,0,0,0,0,1,0,00,00,00
1570,1570,0,0,0,0,0,1,0,00,00,00
1571,1571,0,0,0,0,0,1,0,00,00,00
1572,1572,0,0,0,0,0,1,0,00,00,00
1573,1573,0,0,0,0,0,1,0,00,00,00
1574,1574,0,0,0,0,0,1,0,00,00,00
1575,1575,0,0,0,0,0,1,0,00,00,00
1576,1576,0,0,0,0,0,1,0,00,00,00
1577,1577,0,0,0,0,0,1,0,00,00,00
1578,1578,0,0,0,0,0,1,0,00,00,00
1579,1579,0,0,0,0,0,1,0,00,00,00
1580,1580,0,0,0,0,0,1,0,00,00,00
1581,1581,0,0,0,0,0,1,0,00,00,00
1582,1582,0,0,0,0,0,1,0,00,00,00
1583,1583,0,0,0,0,0,1,0,00,00,00
1584,1584,0,0,0,0,0,1,0,00,00,00
1585,1585,0,0,0,0,0,1,0,00,00,00
1586,1586,0,0,0,0,0,1,0,00,00,00
1587,1587,0,0,0,0,0,1,0,00,00,00
1588,1588,0,0,0,0,0,1,0,00,00,00
1589,1589,0,0,0,0,0,1,0,00,00,00
1590,1590,0,0,0,0,0,1,0,00,00,00
1591,1591,0,0,0,0,0,1,0,00,00,00
1592,1592,0,0,0,0,0,1,0,00,00,00
1593,1593,0,0,0,0,0,1,0,00,00,00
1594,1594,0,0,0,0,0,1,0,00,00,00
1595,1595,0,0,0,0,0,1,0,00,00,00
1596,1596,0,0,0,0,0,1,0,00,00,00
1597,1597,0,0,0,0,0,1,0,00,00,00
1598,1598,0,0,0,0,0,1,0,00,00,00
1599,1599,0,0,0,0,0,1,0,00,00,00
1600,1600,0,0,0,0,0,1,0,00,00,00
1601,1601,0,0,0,0,0,1,0,00,00,00
1602,1602,0,0,0,0,0,1,0,00,00,00
1603,1603,0,0,0,0,0,1,0,00,00,00
1604,1604,0,0,0,0,0,1,0,00,00,00
1605,1605,0,0,0,0,0,1,0,00,00,00
1606,1606,0,0,0,0,0,1,0,00,00,00
1607,1607,0,0,0,0,0,1,0,00,00,00
1608,1608,0,0,0,0,0,1,0,00,00,00
1609,1609,0,0,0,0,0,1,0,00,00,00
1610,1610,0,0,0,0,0,1,0,00,00,00
1611,1611,0,0,0,0,0,1,0,00,00,00
1612,1612,0,0,0,0,0,1,0,00,00,00
1613,1613,0,0,0,0,0,1,0,00,00,00
1614,1614,0,0,0,0,0,1,0,00,00,00
1615,1615,0,0,0,0,0,1,0,00,00,00
1616,1616,0,0,0,0,0,1,0,00,00,00
1617,1617,0,0,0,0,0,1,0,00,00,00
1618,1618,0,0,0,0,0,1,0,00,00,00
1619,1619,0,0,0,0,0,1,0,00,00,00
1620,1620,0,0,0,0,0,1,0,00,00,00
1621,1621,0,0,0,0,0,1,0,00,00,00
1622,1622,0,0,0,0,0,1,0,00,00,00
1623,1623,0,0,0,0,0,1,0,00,00,00
1624,1624,0,0,0,0,0,1,0,00,00,00
1625,1625,0,0,0,0,0,1,0,00,00,00
1626,1626,0,0,0,0,0,1,0,00,00,00
1627,1627,0,0,0,0,0,1,0,00,00,00
1628,1628,0,0,0,0,0,1,0,00,00,00
1629,1629,0,0,0,0,0,1,0,00,00,00
1630,1630,0,0,0,0,0,1,0,00,00,00
1631,1631,0,0,0,0,0,1,0,00,00,00
1632,1632,0,0,0,0,0,1,0,00,00,00
1633,1633,0,0,0,0,0,1,0,00,00,00
1634,1634,0,0,0,0,0,1,0,00,00,00
1635,1635,0,0,0,0,0,1,0,00,00,00
1636,1636,0,0,0,0,0,1,0,00,00,00
1637,1637,0,0,0,0,0,1,0,00,00,00
1638,1638,0,0,0,0,0,1,0,00,00,00
1639,1639,0,0,0,0,0,1,0,00,00,00
1640,1640,0,0,0,0,0,1,0,00,00,00
1641,1641,0,0,0,0,0,1,0,00,00,00
1642,1642,0,0,0,0,0,1,0,00,00,00
1643,1643,0,0,0,0,0,1,0,00,00,00
1644,1644,0,0,0,0,0,1,0,00,00,00
1645,1645,0,0,0,0,0,1,0,00,00,00
1646,1646,0,0,0,0,0,1,0,00,00,00
1647,1647,0,0,0,0,0,1,0,00,00,00
1648,1648,0,0,0,0,0,1,0,00,00,00
1649,1649,0,0,0,0,0,1,0,00,00,00
1650,1650,0,0,0,0,0,1,0,00,00,00
1651,1651,0,0,0,0,0,1,0,00,00,00
1652,1652,0,0,0,0,0,1,0,00,00,00
1653,1653,0,0,0,0,0,1,0,00,00,00
1654,1654,0,0,0,0,0,1,0,00,00,00
1655,1655,0,0,0,0,0,1,0,00,00,00
1656,1656,0,0,0,0,0,1,0,00,00,00
1657,1657,0,0,0,0,0,1,0,00,00,00
1658,1658,0,0,0,0,0,1,0,00,00,00
1659,1659,0,0,0,0,0,1,0,00,00,00
1660,1660,0,0,0,0,0,1,0,00,00,00
1661,1661,0,0,0,0,0,1,0,00,00,00
1662,1662,0,0,0,0,0,1,0,00,00,00
1663,1663,0,0,0,0,0,1,0,00,00,00
1664,1664,0,0,0,0,0,1,0,00,00,00
1665,1665,0,0,0,0,0,1,0,00,00,00
1666,1666,0,0,0,0,0,1,0,00,00,00
1667,1667,0,0,0,0,0,1,0,00,00,00
1668,1668,0,0,0,0,0,1,0,00,00,00
1669,1669,0,0,0,0,0,1,0,00,00,00
1670,1670,0,0,0,0,0,1,0,00,00,00
1671,1671,0,0,0,0,0,1,0,00,00,00
1672,1672,0,0,0,0,0,1,0,00,00,00
1673,1673,0,0,0,0,0,1,0,00,00,00
1674,1674,0,0,0,0,0,1,0,00,00,00
1675,1675,0,0,0,0,0,1,0,00,00,00
1676,1676,0,0,0,0,0,1,0,00,00,00
1677,1677,0,0,0,0,0,1,0,00,00,00
1678,1678,0,0,0,0,0,1,0,00,00,00
1679,1679,0,0,0,0,0,1,0,00,00,00
1680,1680,0,0,0,0,0,1,0,00,00,00
1681,1681,0,0,0,0,0,1,0,00,00,00
1682,1682,0,0,0,0,0,1,0,00,00,00
1683,1683,0,0,0,0,0,1,0,00,00,00
1684,1684,0,0,0,0,0,1,0,00,00,00
1685,1685,0,0,0,0,0,1,0,00,00,00
1686,1686,0,0,0,0,0,1,0,00,00,00
1687,1687,0,0,0,0,0,1,0,00,00,00
1688,1688,0,0,0,0,0,1,0,00,00,00
1689,1689,0,0,0,0,0,1,0,00,00,00
1690,1690,0,0,0,0,0,1,0,00,00,00
1691,1691,0,0,0,0,0,1,0,00,00,00
1692,1692,0,0,0,0,0,1,0,00,00,00
1693,1693,0,0,0,0,0,1,0,00,00,00
1694,1694,0,0,0,0,0,1,0,00,00,00
1695,1695,0,0,0,0,0,1,0,00,00,00
1696,1696,0,0,0,0,0,1,0,00,00,00
1697,1697,0,0,0,0,0,1,0,00,00,00
1698,1698,0,0,0,0,0,1,0,00,00,00
1699,1699,0,0,0,0,0,1,0,00,00,00
1700,1700,0,0,0,0,0,1,0,00,00,00
1701,1701,0,0,0,0,0,1,0,00,00,00
1702,1702,0,0,0,0,0,1,0,00,00,00
1703,1703,0,0,0,0,0,1,0,00,00,00
1704,1704,0,0,0,0,0,1,0,00,00,00
1705,1705,0,0,0,0,0,1,0,00,00,00
1706,1706,0,0,0,0,0,1,0,00,00,00
1707,1707,0,0,0,0,0,1,0,00,00,00
1708,1708,0,0,0,0,0,1,0,00,00,00
1709,1709,0,0,0,0,0,1,0,00,00,00
1710,1710,0,0,0,0,0,1,0,00,00,00
1711,1711,0,0,0,0,0,1,0,00,00,00
1712,1712,0,0,0,0,0,1,0,00,00,00
1713,1713,0,0,0,0,0,1,0,00,00,00
1714,1714,0,0,0,0,0,1,0,00,00,00
1715,1715,0,0,0,0,0,1,0,00,00,00
1716,1716,0,0,0,0,0,1,0,00,00,00
1717,1717,0,0,0,0,0,1,0,00,00,00
1718,1718,0,0,0,0,0,1,0,00,00,00
1719,1719,0,0,0,0,0,1,0,00,00,00
1720,1720,0,0,0,0,0,1,0,00,00,00
1721,1721,0,0,0,0,0,1,0,00,00,00
1722,1722,0,0,0,0,0,1,0,00,00,00
1723,1723,0,0,0,0,0,1,0,00,00,00
1724,1724,0,0,0,0,0,1,0,00,00,00
1725,1725,0,0,0,0,0,1,0,00,00,00
1726,1726,0,0,0,0,0,1,0,00,00,00
1727,1727,0,0,0,0,0,1,0,00,00,00
1728,1728,0,0,0,0,0,1,0,00,00,00
1729,1729,0,0,0,0,0,1,0,00,00,00
1730,1730,0,0,0,0,0,1,0,00,00,00
1731,1731,0,0,0,0,0,1,0,00,00,00
1732,1732,0,0,0,0,0,1,0,00,00,00
1733,1733,0,0,0,0,0,1,0,00,00,00
1734,1734,0,0,0,0,0,1,0,00,00,00
1735,1735,0,0,0,0,0,1,0,00,00,00
1736,1736,0,0,0,0,0,1,0,00,00,00
1737,1737,0,0,0,0,0,1,0,00,00,00
1738,1738,0,0,0,0,0,1,0,00,00,00
1739,1739,0,0,0,0,0,1,0,00,00,00
1740,1740,0,0,0,0,0,1,0,00,00,00
1741,1741,0,0,0,0,0,1,0,00,00,00
1742,1742,0,0,0,0,0,1,0,00,00,00
1743,1743,0,0,0,0,0,1,0,00,00,00
1744,1744,0,0,0,0,0,1,0,00,00,00
1745,1745,0,0,0,0,0,1,0,00,00,00
1746,1746,0,0,0,0,0,1,0,00,00,00
1747,1747,0,0,0,0,0,1,0,00,00,00
1748,1748,0,0,0,0,0,1,0,00,00,00
1749,1749,0,0,0,0,0,1,0,00,00,00
1750,1750,0,0,0,0,0,1,0,00,00,00
1751,1751,0,0,0,0,0,1,0,00,00,00
1752,1752,0,0,0,0,0,1,0,00,00,00
1753,1753,0,0,0,0,0,1,0,00,00,00
1754,1754,0,0,0,0,0,1,0,00,00,00
1755,1755,0,0,0,0,0,1,0,00,00,00
1756,1756,0,0,0,0,0,1,0,00,00,00
1757,1757,0,0,0,0,0,1,0,00,00,00
1758,1758,0,0,0,0,0,1,0,00,00,00
1759,1759,0,0,0,0,0,1,0,00,00,00
1760,1760,0,0,0,0,0,1,0,00,00,00
1761,1761,0,0,0,0,0,1,0,00,00,00
1762,1762,0,0,0,0,0,1,0,00,00,00
1763,1763,0,0,0,0,0,1,0,00,00,00
1764,1764,0,0,0,0,0,1,0,00,00,00
1765,1765,0,0,0,0,0,1,0,00,00,00
1766,1766,0,0,0,0,0,1,0,00,00,00
1767,1767,0,0,0,0,0,1,0,00,00,00
1768,1768,0,0,0,0,0,1,0,00,00,00
1769,1769,0,0,0,0,0,1,0,00,00,00
1770,1770,0,0,0,0,0,1,0,00,00,00
1771,1771,0,0,0,0,0,1,0,00,00,00
1772,1772,0,0,0,0,0,1,0,00,00,00
1773,1773,0,0,0,0,0,1,0,00,00,00
1774,1774,0,0,0,0,0,1,0,00,00,00
1775,1775,0,0,0,0,0,1,0,00,00,00
1776,1776,0,0,0,0,0,1,0,00,00,00
1777,1777,0,0,0,0,0,1,0,00,00,00
1778,1778,0,0,0,0,0,1,0,00,00,00
1779,1779,0,0,0,0,0,1,0,00,00,00
1780,1780,0,0,0,0,0,1,0,00,00,00
1781,1781,0,0,0,0,0,1,0,00,00,00
1782,1782,0,0,0,0,0,1,0,00,00,00
1783,1783,0,0,0,0,0,1,0,00,00,00
1784,1784,0,0,0,0,0,1,0,00,00,00
1785,1785,0,0,0,1,0,1,0,00,00,00
1786,1786,0,0,0,1,0,1,0,00,00,00
1787,1787,0,0,0,1,0,1,0,00,00,00
1788,1788,0,0,0,1,0,1,0,00,00,00
1789,1789,0,0,0,1,0,1,0,00,00,00
1790,1790,0,0,0,1,0,1,0,00,00,00
1791,1791,0,0,0,1,0,1,0,00,00,00
1792,1792,0,0,0,1,0,1,0,00,00,00
1793,1793,0,0,0,1,0,1,0,00,00,00
1794,1794,0,0,0,1,0,1,0,00,00,00
1795,1795,0,0,0,1,0,1,0,00,00,00
1796,1796,0,0,0,1,0,1,0,00,00,00
1797,1797,0,0,0,1,0,1,0,00,00,00
1798,1798,0,0,0,1,0,1,0,00,00,00
1799,1799,0,0,0,1,0,1,0,00,00,00
1800,1800,0,0,0,0,0,1,0,00,00,00
1801,1801,0,0,0,0,0,1,0,00,00,00
1802,1802,0,0,0,0,0,1,0,00,00,00
1803,1803,0,0,0,0,0,1,0,00,00,00
1804,1804,0,0,0,0,0,1,0,00,00,00
1805,1805,0,0,0,0,0,1,0,00,00,00
1806,1806,0,0,0,0,0,1,0,00,00,00
1807,1807,0,0,0,0,0,1,0,00,00,00
1808,1808,0,0,0,0,0,1,0,00,00,00
1809,1809,0,0,0,0,0,1,0,00,00,00
1810,1810,0,0,0,0,0,1,0,00,00,00
1811,1811,0,0,0,0,0,1,0,00,00,00
1812,1812,0,0,0,0,0,1,0,00,00,00
1813,1813,0,0,0,0,0,1,0,00,00,00
1814,1814,0,0,0,0,0,1,0,00,00,00
1815,1815,0,0,0,0,0,1,0,00,00,00
1816,1816,0,0,0,0,0,1,0,00,00,00
1817,1817,0,0,0,0,0,1,0,00,00,00
1818,1818,0,0,0,0,0,1,0,00,00,00
1819,1819,0,0,0,0,0,1,0,00,00,00
1820,1820,0,0,0,0,0,1,0,00,00,00
1821,1821,0,0,0,0,0,1,0,00,00,00
1822,1822,0,0,0,0,0,1,0,00,00,00
1823,1823,0,0,0,0,0,1,0,00,00,00
1824,1824,0,0,0,0,0,1,0,00,00,00
1825,1825,0,0,0,0,0,1,0,00,00,00
1826,1826,0,0,0,0,0,1,0,00,00,00
1827,1827,0,0,0,0,0,1,0,00,00,00
1828,1828,0,0,0,0,0,1,0,00,00,00
1829,1829,0,0,0,0,0,1,0,00,00,00
1830,1830,0,0,0,0,0,1,0,00,00,00
1831,1831,0,0,0,0,0,1,0,00,00,00
1832,1832,0,0,0,0,0,1,0,00,00,00
1833,1833,0,0,0,1,0,1,0,00,00,00
1834,1834,0,0,0,1,0,1,0,00,00,00
1835,1835,0,0,0,1,0,1,0,00,00,00
1836,1836,0,0,0,1,0,1,0,00,00,00
1837,1837,0,0,0,1,0,1,0,00,00,00
1838,1838,0,0,0,1,0,1,0,00,00,00
1839,1839,0,0,0,1,0,1,0,00,00,00
1840,1840,0,0,0,1,0,1,0,00,00,00
1841,1841,0,0,0,1,0,1,0,00,00,00
1842,1842,0,0,0,1,0,1,0,00,00,00
1843,1843,0,0,0,1,0,1,0,00,00,00
1844,1844,0,0,0,1,0,1,0,00,00,00
1845,1845,0,0,0,1,0,1,0,00,00,00
1846,1846,0,0,0,1,0,1,0,00,00,00
1847,1847,0,0,0,1,0,1,0,00,00,00
1848,1848,0,0,0,1,0,1,0,00,00,00
1849,1849,0,0,0,1,0,1,0,00,00,00
1850,1850,0,0,0,1,0,1,0,00,00,00
1851,1851,0,0,0,1,0,1,0,00,00,00
1852,1852,0,0,0,1,0,1,0,00,00,00
1853,1853,0,0,0,1,0,1,0,00,00,00
1854,1854,0,0,0,1,0,1,0,00,00,00
1855,1855,0,0,0,1,0,1,0,00,00,00
1856,1856,0,0,0,1,0,1,0,00,00,00
1857,1857,0,0,0,1,0,1,0,00,00,00
1858,1858,0,0,0,1,0,1,0,00,00,00
1859,1859,0,0,0,1,0,1,0,00,00,00
1860,1860,0,0,0,1,0,1,0,00,00,00
1861,1861,0,0,0,1,0,1,0,00,00,00
1862,1862,0,0,0,1,0,1,0,00,00,00
1863,1863,0,0,0,1,0,1,0,00,00,00
1864,1864,0,0,0,1,0,1,0,00,00,00
1865,1865,0,0,0,1,0,1,0,00,00,00
1866,1866,0,0,0,1,0,1,0,00,00,00
1867,1867,0,0,0,1,0,1,0,00,00,00
1868,1868,0,0,0,1,0,1,0,00,00,00
1869,1869,0,0,0,1,0,1,0,00,00,00
1870,1870,0,0,0,1,0,1,0,00,00,00
1871,1871,0,0,0,1,0,1,0,00,00,00
1872,1872,0,0,0,1,0,1,0,00,00,00
1873,1873,0,0,0,1,0,1,0,00,00,00
1874,1874,0,0,0,1,0,1,0,00,00,00
1875,1875,0,0,0,1,0,1,0,00,00,00
1876,1876,0,0,0,1,0,1,0,00,00,00
1877,1877,0,0,0,1,0,1,0,00,00,00
1878,1878,0,0,0,1,0,1,0,00,00,00
1879,1879,0,0,0,1,0,1,0,00,00,00
1880,1880,0,0,0,1,0,1,0,00,00,00
1881,1881,0,0,0,1,0,1,0,00,00,00
1882,1882,0,0,0,1,0,1,0,00,00,00
1883,1883,0,0,0,1,0,1,0,00,00,00
1884,1884,0,0,0,1,0,1,0,00,00,00
1885,1885,0,0,0,1,0,1,0,00,00,00
1886,1886,0,0,0,1,0,1,0,00,00,00
1887,1887,0,0,0,1,0,1,0,00,00,00
1888,1888,0,0,0,1,0,1,0,00,00,00
1889,1889,0,0,0,1,0,1,0,00,00,00
1890,1890,0,0,0,0,0,1,0,00,00,00
1891,1891,0,0,0,0,0,1,0,00,00,00
1892,1892,0,0,0,0,0,1,0,00,00,00
1893,1893,0,0,0,0,0,1,0,00,00,00
1894,1894,0,0,0,0,0,1,0,00,00,00
1895,1895,0,0,0,0,0,1,0,00,00,00
1896,1896,0,0,0,0,0,1,0,00,00,00
1897,1897,0,0,0,0,0,1,0,00,00,00
1898,1898,0,0,0,0,0,1,0,00,00,00
1899,1899,0,0,0,0,0,1,0,00,00,00
1900,1900,0,0,0,0,0,1,0,00,00,00
1901,1901,0,0,0,0,0,1,0,00,00,00
1902,1902,0,0,0,0,0,1,0,00,00,00
1903,1903,0,0,0,0,0,1,0,00,00,00
1904,1904,0,0,0,0,0,1,0,00,00,00
1905,1905,0,0,0,0,0,1,0,00,00,00
1906,1906,0,0,0,0,0,1,0,00,00,00
1907,1907,0,0,0,0,0,1,0,00,00,00
1908,1908,0,0,0,0,0,1,0,00,00,00
1909,1909,0,0,0,0,0,1,0,00,00,00
1910,1910,0,0,0,0,0,1,0,00,00,00
1911,1911,0,0,0,0,0,1,0,00,00,00
1912,1912,0,0,0,0,0,1,0,00,00,00
1913,1913,0,0,0,0,0,1,0,00,00,00
1914,1914,0,0,0,0,0,1,0,00,00,00
1915,1915,0,0,0,0,0,1,0,00,00,00
1916,1916,0,0,0,0,0,1,0,00,00,00
1917,1917,0,0,0,0,0,1,0,00,00,00
1918,1918,0,0,0,1,0,1,0,00,00,00
1919,1919,0,0,0,1,0,1,0,00,00,00
1920,1920,0,0,0,1,0,1,0,00,00,00
1921,1921,0,0,0,1,0,1,0,00,00,00
1922,1922,0,0,0,1,0,1,0,00,00,00
1923,1923,0,0,0,1,0,1,0,00,00,00
1924,1924,0,0,0,1,0,1,0,00,00,00
1925,1925,0,0,0,1,0,1,0,00,00,00
1926,1926,0,0,0,1,0,1,0,00,00,00
1927,1927,0,0,0,1,0,1,0,00,00,00
1928,1928,0,0,0,1,0,1,0,00,00,00
1929,1929,0,0,0,1,0,1,0,00,00,00
1930,1930,0,0,0,1,0,1,0,00,00,00
1931,1931,0,0,0,1,0,1,0,00,00,00
1932,1932,0,0,0,1,0,1,0,00,00,00
1933,1933,0,0,0,0,0,1,0,00,00,00
1934,1934,0,0,0,0,0,1,0,00,00,00
1935,1935,0,0,0,0,0,1,0,00,00,00
1936,1936,0,0,0,0,0,1,0,00,00,00
1937,1937,0,0,0,0,0,1,0,00,00,00
1938,1938,0,0,0,0,0,1,0,00,00,00
1939,1939,0,0,0,0,0,1,0,00,00,00
1940,1940,0,0,0,0,0,1,0,00,00,00
1941,1941,0,0,0,0,0,1,0,00,00,00
1942,1942,0,0,0,0,0,1,0,00,00,00
1943,1943,0,0,0,0,0,1,0,00,00,00
1944,1944,0,0,0,0,0,1,0,00,00,00
1945,1945,0,0,0,0,0,1,0,00,00,00
1946,1946,0,0,0,0,0,1,0,00,00,00
1947,1947,0,0,0,0,0,1,0,00,00,00
1948,1948,0,0,0,0,0,1,0,00,00,00
1949,1949,0,0,0,0,0,1,0,00,00,00
1950,1950,0,0,0,0,0,1,0,00,00,00
1951,1951,0,0,0,0,0,1,0,00,00,00
1952,1952,0,0,0,0,0,1,0,00,00,00
1953,1953,0,0,0,0,0,1,0,00,00,00
1954,1954,0,0,0,0,0,1,0,00,00,00
1955,1955,0,0,0,0,0,1,0,00,00,00
1956,1956,0,0,0,0,0,1,0,00,00,00
1957,1957,0,0,0,0,0,1,0,00,00,00
1958,1958,0,0,0,0,0,1,0,00,00,00
1959,1959,0,0,0,0,0,1,0,00,00,00
1960,1960,0,0,0,0,0,1,0,00,00,00
1961,1961,0,0,0,0,0,1,0,00,00,00
1962,1962,0,0,0,0,0,1,0,00,00,00
1963,1963,0,0,0,0,0,1,0,00,00,00
1964,1964,0,0,0,0,0,1,0,00,00,00
1965,1965,0,0,0,0,0,1,0,00,00,00
1966,1966,0,0,0,1,0,1,0,00,00,00
1967,1967,0,0,0,1,0,1,0,00,00,00
1968,1968,0,0,0,1,0,1,0,00,00,00
1969,1969,0,0,0,1,0,1,0,00,00,00
1970,1970,0,0,0,1,0,1,0,00,00,00
1971,1971,0,0,0,1,0,1,0,00,00,00
1972,1972,0,0,0,1,0,1,0,00,00,00
1973,1973,0,0,0,1,0,1,0,00,00,00
1974,1974,0,0,0,1,0,1,0,00,00,00
1975,1975,0,0,0,1,0,1,0,00,00,00
1976,1976,0,0,0,1,0,1,0,00,00,00
1977,1977,0,0,0,1,0,1,0,00,00,00
1978,1978,0,0,0,1,0,1,0,00,00,00
1979,1979,0,0,0,1,0,1,0,00,00,00
1980,1980,0,0,0,0,0,1,0,00,00,00
1981,1981,0,0,0,0,0,1,0,00,00,00
1982,1982,0,0,0,0,0,1,0,00,00,00
1983,1983,0,0,0,1,0,1,0,00,00,00
1984,1984,0,0,0,1,0,1,0,00,00,00
1985,1985,0,0,0,1,0,1,0,00,00,00
1986,1986,0,0,0,0,0,1,0,00,00,00
1987,1987,0,0,0,0,0,1,0,00,00,00
1988,1988,0,0,0,0,0,1,0,00,00,00
1989,1989,0,0,0,0,0,1,0,00,00,00
1990,1990,0,0,0,0,0,1,0,00,00,00
1991,1991,0,0,0,0,0,1,0,00,00,00
1992,1992,0,0,0,0,0,1,0,00,00,00
1993,1993,0,0,0,0,0,1,0,00,00,00
1994,1994,0,0,0,0,0,1,0,00,00,00
1995,1995,0,0,0,0,0,1,0,00,00,00
1996,1996,0,0,0,0,0,1,0,00,00,00
1997,1997,0,0,0,0,0,1,0,00,00,00
1998,1998,0,0,0,0,0,1,0,00,00,00
1999,1999,0,0,0,0,0,1,0,00,00,00
2000,2000,0,0,0,0,0,1,0,00,00,00
2001,2001,0,0,0,0,0,1,0,00,00,00
2002,2002,0,0,0,0,0,1,0,00,00,00
2003,2003,0,0,0,0,0,1,0,00,00,00
2004,2004,0,0,0,0,0,1,0,00,00,00
2005,2005,0,0,0,0,0,1,0,00,00,00
2006,2006,0,0,0,0,0,1,0,00,00,00
2007,2007,0,0,0,0,0,1,0,00,00,00
2008,2008,0,0,0,0,0,1,0,00,00,00
2009,2009,0,0,0,0,0,1,0,00,00,00
2010,2010,0,0,0,0,0,1,0,00,00,00
2011,2011,0,0,0,0,0,1,0,00,00,00
2012,2012,0,0,0,0,0,1,0,00,00,00
2013,2013,0,0,0,0,0,1,0,00,00,00
2014,2014,0,0,0,0,0,1,0,00,00,00
2015,2015,0,0,0,0,0,1,0,00,00,00
2016,2016,0,0,0,0,0,1,0,00,00,00
2017,2017,0,0,0,0,0,1,0,00,00,00
2018,2018,0,0,0,0,0,1,0,00,00,00
2019,2019,0,0,0,0,0,1,0,00,00,00
2020,2020,0,0,0,0,0,1,0,00,00,00
2021,2021,0,0,0,0,0,1,0,00,00,00
2022,2022,0,0,0,0,0,1,0,00,00,00
2023,2023,0,0,0,0,0,1,0,00,00,00
2024,2024,0,0,0,0,0,1,0,00,00,00
2025,2025,0,0,0,0,0,1,0,00,00,00
2026,2026,0,0,0,0,0,1,0,00,00,00
2027,2027,0,0,0,0,0,1,0,00,00,00
2028,2028,0,0,0,0,0,1,0,00,00,00
2029,2029,0,0,0,0,0,1,0,00,00,00
2030,2030,0,0,0,0,0,1,0,00,00,00
2031,2031,0,0,0,0,0,1,0,00,00,00
2032,2032,0,0,0,0,0,1,0,00,00,00
